x,y,Ca,K,Fe,Zn,Cu,Mn,S,P,Cl,Si,Br,Sr
48,32,9.903,5.543,1.788,4.09,1.896,2.617,7.622,5.088,3.979,1.366,2.127,2.269
48,33,12.154,6.102,2.121,4.092,1.762,2.814,5.901,4.96,3.892,1.511,3.874,3.163
48,34,12.82,5.297,0.843,4.274,1.658,1.405,7.649,5.898,4.103,0.607,4.044,2.601
48,35,10.951,5.932,1.759,4.148,1.678,2.515,8.138,5.386,4.536,1.705,1.237,3.664
48,36,10.076,4.179,1.656,4.842,0.984,2.794,7.874,4.951,3.604,0.664,2.838,2.684
48,37,8.62,1.264,1.448,0.523,1.183,6.834,5.477,0.82,7.261,1.454,7.707,1.238
48,38,9.241,1.319,0.619,2.071,1.663,4.685,4.464,1.757,8.156,2.512,9.509,2.545
48,39,9.191,1.597,0.644,0.854,0.943,3.926,4.726,1.659,5.228,1.128,7.063,1.437
48,40,7.544,1.235,1.499,1.955,1.211,4.164,4.53,0.86,8.042,0.724,9.023,1.384
48,41,8.588,1.855,1.379,2.524,0.566,4.682,5.131,1.837,5.749,0.588,8.44,2.036
48,42,9.526,0.676,0.888,1.62,0.959,4.897,5.847,1.302,7.076,1.821,7.19,2.009
48,43,8.934,1.03,1.769,0.97,1.761,6.067,5.734,0.308,5.125,0.977,9.584,1.682
48,44,8.341,0.644,0.758,1.032,1.472,5.563,5.801,1.354,7.601,1.311,5.853,0.653
48,45,6.775,2.057,1.695,0.591,1.515,3.731,5.669,1.28,6.332,1.144,10.148,0.763
48,46,8.379,0.796,1.774,0.542,0.952,4.913,5.576,2.028,8.806,0.561,9.043,1.261
48,47,6.989,0.966,0.936,0.703,0.956,6.117,6.34,1.275,5.198,1.386,9.295,0.901
48,48,9.661,1.856,1.645,1.548,1.828,7.025,5.312,0.986,8.173,1.135,5.885,1.125
48,49,0.586,1.977,1.67,1.607,1.359,0.571,1.108,1.686,1.034,1.834,2.138,1.472
48,50,1.324,0.763,1.92,1.676,1.316,0.176,0.0,0.655,1.281,1.151,1.77,0.527
49,1,0.654,0.837,1.958,1.143,1.45,1.486,0.926,1.671,1.223,1.015,0.377,1.436
49,2,1.106,1.066,1.3,0.79,0.949,1.693,0.688,2.263,2.096,1.908,1.817,0.824
49,3,1.429,1.411,2.166,1.377,0.57,1.52,1.949,0.916,0.783,0.261,2.084,1.438
49,4,0.978,0.588,0.504,1.785,1.416,1.676,1.718,1.476,0.541,1.069,1.072,1.669
49,5,1.242,1.832,1.059,1.117,0.711,1.536,0.688,0.644,0.691,0.346,1.037,1.264
49,6,1.501,1.044,1.679,1.092,1.733,0.962,1.082,1.517,1.423,1.623,1.164,0.762
49,7,2.176,2.127,0.927,0.614,1.0,1.953,1.916,1.345,0.456,1.205,1.28,0.875
49,8,0.729,1.316,2.009,1.923,1.551,0.591,0.978,0.965,1.818,1.467,0.437,1.82
49,9,1.83,1.887,1.073,1.947,0.724,0.522,0.502,1.086,0.009,0.996,0.375,2.309
49,10,0.647,2.41,0.594,0.0,1.249,0.985,1.063,1.442,2.362,0.955,1.615,0.742
49,11,1.434,0.462,0.714,1.259,1.332,1.217,1.506,1.332,2.261,0.562,1.534,1.199
49,12,0.878,0.672,1.538,1.772,1.845,0.886,0.858,1.121,1.675,0.766,0.532,0.817
49,13,2.074,0.884,0.402,1.945,1.622,0.954,1.708,0.4,1.986,1.029,0.133,1.299
49,14,8.539,5.086,0.989,3.137,0.935,2.826,7.179,4.012,3.953,1.391,3.458,2.39
49,15,10.126,5.842,1.682,4.81,1.579,2.25,7.452,4.723,3.891,1.594,2.972,3.695
49,16,12.47,6.427,0.72,2.905,1.012,2.311,6.972,6.241,4.522,0.508,3.123,2.821
49,17,11.993,6.214,0.799,4.798,1.008,3.783,7.851,5.42,5.132,1.355,3.694,3.135
49,18,12.358,5.039,1.048,3.551,2.0,3.18,6.153,5.059,3.886,0.811,2.192,2.733
49,19,13.909,6.963,1.978,4.285,1.514,2.304,6.464,5.494,3.911,1.778,2.878,3.628
49,20,10.127,7.492,2.36,3.756,1.279,2.097,6.586,5.001,2.881,0.607,2.467,2.899
49,21,9.834,5.012,2.07,3.853,1.09,3.124,6.571,5.604,4.253,1.774,2.419,2.207
49,22,10.533,6.319,2.02,4.455,1.769,3.054,6.921,6.545,5.404,0.342,2.468,2.826
49,23,9.764,5.626,1.086,3.92,1.518,4.428,7.911,4.359,2.958,0.776,3.652,2.085
49,24,12.595,6.645,2.005,3.735,1.023,2.78,7.99,5.316,4.76,0.917,3.695,2.69
49,25,12.586,5.278,0.735,5.791,2.142,2.888,7.043,4.873,2.48,1.658,2.877,3.293
49,26,12.59,5.509,1.28,3.384,2.168,3.005,7.515,4.466,4.783,0.905,1.897,1.993
49,27,10.896,5.605,0.968,5.131,1.882,3.058,6.894,4.881,5.661,0.426,2.735,2.06
49,28,12.452,6.003,1.769,3.864,0.741,1.878,5.055,4.961,3.175,0.387,2.724,2.751
49,29,11.075,4.255,0.438,4.951,0.853,2.403,7.434,4.168,5.251,1.383,3.991,3.531
49,30,9.714,6.653,1.646,3.133,0.27,2.362,5.376,3.682,4.9,1.29,2.916,4.259
49,31,13.149,6.549,1.497,4.051,1.282,1.916,6.793,4.932,2.734,1.487,2.908,4.087
49,32,11.238,7.959,0.935,3.5,0.883,1.993,5.271,4.801,5.814,1.278,3.137,3.582
49,33,9.837,5.247,1.867,4.272,1.3,3.075,5.95,5.669,4.603,0.707,2.536,2.958
49,34,10.315,5.299,2.158,5.106,2.022,3.333,7.269,5.988,4.184,0.557,2.904,3.787
49,35,9.636,4.412,1.022,3.158,0.819,2.602,6.777,4.35,5.273,0.572,3.06,3.728
49,36,11.805,7.052,0.798,4.504,1.446,2.414,8.111,5.427,4.315,1.213,3.424,2.932
49,37,8.583,1.04,0.371,0.589,1.551,6.179,4.678,0.869,5.996,0.485,10.19,1.734
49,38,8.23,1.567,0.12,1.978,0.428,6.413,5.027,0.776,6.815,0.818,10.576,0.447
49,39,7.236,2.203,1.238,0.417,0.914,5.488,4.964,1.906,6.663,0.258,9.725,0.639
49,40,9.025,1.965,1.68,1.098,0.894,4.73,5.133,1.914,7.168,1.333,8.94,0.969
49,41,9.033,0.473,1.966,0.822,0.337,4.305,4.944,2.091,7.426,1.243,6.833,1.177
49,42,10.719,0.882,1.872,0.773,0.781,5.017,4.365,1.594,4.879,0.851,10.681,1.947
49,43,8.179,0.575,1.241,1.539,0.439,4.573,4.807,1.178,6.754,1.995,8.731,1.797
49,44,8.625,1.418,0.549,1.094,0.0,5.384,6.728,1.168,5.258,1.675,8.064,1.797
49,45,9.304,1.726,0.885,1.809,0.786,5.088,4.861,0.971,6.589,1.384,7.27,0.996
49,46,7.803,0.22,0.452,1.769,1.848,5.182,5.276,0.64,6.887,1.244,10.095,1.955
49,47,7.972,1.557,2.017,1.852,1.806,4.768,6.59,1.055,5.653,1.021,10.151,1.537
49,48,9.219,0.334,1.464,1.231,1.729,5.687,5.294,0.861,7.074,2.078,7.999,1.423
49,49,1.89,1.444,0.582,0.02,0.563,1.061,0.877,0.872,1.969,1.363,0.565,1.668
49,50,2.781,0.64,0.543,0.818,0.524,1.819,1.064,1.013,1.0,0.483,0.825,0.117
50,1,1.381,1.996,1.176,1.952,0.849,1.402,2.045,0.977,0.656,0.57,1.642,1.946
50,2,1.841,1.456,1.687,2.021,1.304,1.373,1.794,1.172,1.463,1.259,0.529,2.179
50,3,1.763,1.76,1.224,1.462,1.85,2.246,0.064,0.637,1.149,0.849,0.607,2.278
50,4,1.515,0.985,1.236,0.328,1.977,0.738,1.215,0.835,1.049,1.57,1.823,0.586
50,5,1.881,1.207,1.574,1.402,1.023,0.978,1.628,0.726,0.144,1.995,1.094,0.408
50,6,1.613,2.204,1.813,0.871,1.427,1.427,1.305,0.841,0.766,1.635,0.115,1.134
50,7,1.143,1.878,1.715,1.355,1.311,0.272,2.463,1.599,1.211,0.812,1.643,1.637
50,8,0.707,0.835,1.608,0.555,1.281,1.58,0.446,1.455,0.936,1.508,1.08,1.215
50,9,1.704,0.58,2.11,1.348,1.545,0.837,2.025,1.205,1.85,1.315,1.976,2.147
50,10,1.221,1.918,0.546,1.49,1.309,1.567,1.844,1.762,0.549,0.625,1.684,1.168
50,11,1.177,0.7,0.795,1.686,0.723,1.909,0.976,1.106,2.073,1.111,1.705,1.481
50,12,0.329,1.778,1.978,1.695,1.318,1.387,1.78,0.98,0.416,2.035,0.811,0.745
50,13,1.399,1.998,1.179,1.545,0.81,1.772,1.018,0.817,0.0,0.595,1.921,0.84
50,14,1.515,0.851,2.043,1.844,0.259,2.059,0.458,0.606,1.667,0.602,0.227,1.065
50,15,13.19,4.932,1.877,3.496,1.801,3.208,5.257,5.702,4.573,1.024,4.317,3.09
50,16,10.79,5.146,1.178,5.148,1.369,3.166,5.723,5.265,4.241,1.27,3.982,2.586
50,17,10.379,4.168,0.852,4.259,1.781,2.383,5.215,5.785,3.371,0.993,2.195,3.961
50,18,13.701,4.692,0.98,3.277,1.946,3.075,7.929,4.588,4.8,1.499,2.573,3.363
50,19,11.599,7.214,1.483,5.061,0.797,3.426,4.587,4.775,4.355,0.634,2.478,3.203
50,20,12.694,4.658,0.991,4.037,0.504,4.34,8.306,4.594,4.668,1.386,3.875,3.709
50,21,11.168,5.876,0.821,3.429,2.072,1.493,7.648,5.038,3.992,0.471,2.919,2.988
50,22,11.382,6.058,1.877,4.313,0.683,2.612,5.757,5.256,3.826,2.52,2.263,3.335
50,23,9.861,5.963,1.689,4.434,0.41,2.533,5.379,5.743,4.477,1.051,2.744,2.864
50,24,11.173,5.646,0.913,5.898,0.69,3.957,7.359,3.836,5.063,1.761,2.813,2.71
50,25,12.321,6.334,2.283,3.857,1.27,2.04,8.127,5.004,4.588,0.814,2.482,3.364
50,26,10.537,4.698,1.755,3.508,1.432,3.605,6.42,6.632,4.171,1.198,3.557,4.655
50,27,10.614,5.378,1.791,2.872,1.952,3.812,6.182,5.426,3.141,1.671,3.46,2.67
50,28,11.302,6.532,1.475,3.649,0.414,2.181,8.258,4.736,3.63,0.995,2.513,3.752
50,29,12.172,6.941,0.71,4.712,0.889,2.929,5.687,5.396,3.276,1.647,2.759,2.995
50,30,8.994,5.763,0.499,4.294,0.834,3.302,6.696,4.1,3.405,1.169,3.867,3.076
50,31,11.27,4.304,0.785,4.59,0.919,2.892,5.516,6.141,3.908,0.802,3.759,3.126
50,32,13.336,6.947,2.095,3.623,1.888,3.611,8.522,4.625,5.323,2.085,2.944,4.163
50,33,10.654,4.983,1.765,5.066,1.389,2.436,6.227,4.966,4.193,0.98,1.866,3.854
50,34,12.16,5.657,1.359,6.192,1.695,3.008,5.61,4.632,3.84,0.554,2.247,3.622
50,35,10.74,4.521,1.719,4.106,1.481,1.953,6.253,5.84,2.964,0.327,2.653,3.307
50,36,0.944,1.319,0.395,0.845,0.73,1.319,0.636,1.54,1.262,1.275,2.195,1.124
50,37,7.144,1.965,0.631,1.283,1.406,5.548,6.306,1.492,6.245,1.645,8.839,0.707
50,38,7.274,1.245,1.075,0.51,0.998,6.454,4.543,1.26,7.633,1.18,9.606,1.597
50,39,10.65,1.603,0.85,1.31,1.93,5.429,3.946,1.608,8.511,1.165,8.778,1.676
50,40,8.009,1.798,1.468,0.974,1.354,6.174,5.657,1.261,7.329,1.295,10.233,1.296
50,41,7.642,1.627,0.929,1.796,0.834,4.325,5.869,1.593,5.564,0.99,8.313,2.021
50,42,7.784,0.73,0.409,0.91,1.178,5.469,5.699,1.564,7.782,1.164,9.142,0.815
50,43,9.06,2.07,1.737,0.862,0.57,5.601,4.428,0.502,8.307,0.844,10.453,1.015
50,44,8.702,1.848,1.806,1.113,1.474,5.17,4.654,1.28,6.127,2.572,7.406,1.157
50,45,8.125,2.242,0.96,2.095,1.582,5.611,4.089,1.731,7.304,1.838,8.05,0.349
50,46,9.739,1.058,0.871,2.004,1.207,5.694,5.973,1.121,6.645,1.322,6.772,0.962
50,47,7.936,2.168,1.431,1.832,1.096,4.511,5.392,1.335,4.844,1.509,8.073,2.084
50,48,10.594,1.515,0.422,1.961,1.093,5.041,5.487,1.637,7.238,0.795,6.22,1.785
50,49,1.182,0.914,1.55,1.089,0.826,1.484,1.355,1.261,2.4,0.61,1.941,1.135
50,50,1.318,1.666,0.846,1.008,0.97,1.764,1.305,1.562,0.572,0.503,1.805,2.061
51,1,0.973,0.997,1.719,0.836,0.602,0.68,1.027,1.668,1.23,1.023,1.662,0.832
51,2,1.098,2.131,0.421,1.042,0.906,1.387,0.368,2.003,0.831,1.11,1.08,1.215
51,3,1.245,1.245,0.457,1.432,0.47,0.671,0.815,1.527,0.404,1.177,1.714,2.33
51,4,1.479,1.311,1.301,0.0,1.23,2.337,1.017,1.116,0.2,1.423,0.974,1.578
51,5,0.843,0.864,0.736,1.499,0.375,2.254,1.4,1.077,1.838,0.297,1.289,1.657
51,6,1.223,1.126,1.168,2.186,0.889,1.049,1.557,0.201,1.834,0.851,0.591,1.446
51,7,1.431,1.072,1.58,1.696,1.287,1.173,1.628,1.123,2.14,2.122,1.685,0.52
51,8,0.395,1.166,0.919,1.634,1.273,1.687,0.524,0.945,0.934,2.031,1.501,0.317
51,9,1.874,1.739,1.214,1.287,1.793,1.09,0.429,1.395,0.9,1.344,1.625,0.814
51,10,1.64,1.557,0.695,1.13,2.028,0.303,0.919,0.491,0.988,1.261,0.78,0.69
51,11,0.426,0.536,1.766,0.577,2.015,1.084,0.798,1.426,0.333,1.815,0.768,0.761
51,12,1.434,0.0,1.78,0.629,1.294,2.296,0.495,1.262,1.251,0.945,1.344,1.389
51,13,0.919,2.292,1.754,2.178,1.292,1.321,0.719,1.215,1.274,1.511,1.818,1.309
51,14,0.78,0.742,2.417,0.265,0.817,0.81,0.665,1.337,0.0,0.353,0.695,1.026
51,15,11.841,7.272,1.226,3.985,0.416,3.667,7.084,5.389,2.359,0.677,2.35,4.447
51,16,9.493,5.96,1.208,4.201,1.239,2.337,8.039,5.162,4.418,1.072,1.895,4.482
51,17,14.62,4.609,1.005,2.934,0.889,2.856,7.366,5.686,4.896,1.59,3.727,3.199
51,18,11.515,5.011,0.785,5.123,1.244,2.292,7.354,4.783,4.734,0.73,4.221,3.693
51,19,12.071,4.819,0.701,3.037,1.603,2.334,7.856,6.181,4.05,0.033,2.449,3.26
51,20,11.782,6.678,0.047,3.738,1.589,3.366,8.246,5.165,5.129,0.619,1.841,2.582
51,21,11.484,5.059,1.935,4.165,1.752,2.736,5.747,5.813,4.927,1.523,2.403,4.727
51,22,11.755,5.661,1.477,4.075,1.349,2.207,5.272,5.155,3.619,1.805,2.831,4.161
51,23,11.656,7.922,0.182,4.435,2.044,3.335,5.687,6.607,3.386,0.535,2.907,2.866
51,24,10.7,5.425,1.153,2.81,2.124,1.974,7.021,5.444,4.977,1.593,2.688,3.815
51,25,13.361,6.556,1.218,4.081,0.932,3.35,7.692,6.314,4.627,1.86,3.2,3.107
51,26,9.454,3.971,1.368,4.201,1.389,2.504,7.281,6.361,4.662,1.054,1.952,2.211
51,27,10.225,5.622,1.489,2.717,1.786,3.283,5.453,6.761,4.519,1.811,2.962,3.969
51,28,11.924,6.97,2.332,2.548,1.556,2.361,5.942,5.459,4.616,0.309,2.41,3.367
51,29,10.005,4.255,2.281,4.602,1.405,2.423,7.058,4.714,5.21,1.595,3.405,4.099
51,30,10.421,5.116,1.432,3.242,0.596,3.67,8.031,4.108,5.254,1.062,1.961,3.473
51,31,11.999,5.438,1.366,3.45,1.722,2.513,8.76,6.517,4.081,1.601,2.53,3.62
51,32,11.167,6.718,1.441,5.362,0.772,2.292,6.021,4.332,3.823,0.936,3.01,1.457
51,33,9.149,7.387,1.259,4.43,1.269,3.274,7.391,5.637,3.846,1.608,1.708,2.833
51,34,10.378,6.027,1.125,3.784,1.197,3.166,7.845,4.473,3.203,0.848,2.4,2.889
51,35,10.139,7.664,0.901,3.484,0.163,2.744,5.106,4.55,4.459,0.98,3.833,2.047
51,36,1.899,1.728,0.281,1.746,1.355,0.454,0.512,0.364,1.683,1.609,0.849,0.798
51,37,8.504,1.575,1.599,1.757,0.924,5.831,5.563,0.935,6.198,0.555,5.867,1.118
51,38,8.431,0.627,0.906,1.789,1.979,4.873,6.467,1.966,7.214,1.34,8.299,1.732
51,39,10.119,2.279,2.078,0.426,1.482,5.572,4.905,0.382,6.247,0.439,7.57,0.8
51,40,9.757,2.316,1.965,2.074,0.651,6.08,5.627,2.074,8.946,1.793,8.872,1.384
51,41,8.315,1.516,1.924,1.742,1.151,3.854,6.299,0.831,6.614,1.216,9.955,1.127
51,42,8.872,1.663,2.056,2.092,0.514,6.244,5.134,0.669,6.325,2.111,9.066,0.0
51,43,9.704,1.009,1.309,0.905,0.96,3.867,5.201,0.899,5.783,2.187,8.737,0.936
51,44,7.148,0.441,0.683,1.389,0.529,5.555,5.33,0.364,7.755,1.429,9.522,0.962
51,45,9.738,1.244,1.558,1.181,1.332,5.449,6.275,0.87,5.622,0.96,9.618,1.461
51,46,8.656,1.303,1.268,1.363,1.672,5.437,4.561,0.781,6.391,1.096,7.891,1.479
51,47,7.49,1.22,0.555,1.854,1.152,5.144,4.311,2.033,7.753,0.567,7.721,1.4
51,48,9.978,1.751,0.674,0.77,1.962,5.434,5.23,0.674,7.907,1.752,7.576,1.342
51,49,1.571,1.546,1.571,0.425,1.132,1.068,1.515,0.773,1.607,0.584,1.316,0.057
51,50,1.847,1.335,2.57,0.907,2.132,1.8,1.963,0.896,1.177,1.883,2.235,0.498
52,1,0.827,0.888,1.464,1.549,1.042,2.238,0.787,0.663,2.334,1.881,1.118,2.028
52,2,0.838,0.812,1.545,1.071,1.47,0.759,1.177,0.998,1.233,1.268,2.112,0.414
52,3,0.379,1.605,1.531,1.631,1.618,0.625,1.828,0.2,1.513,0.741,1.023,1.285
52,4,1.194,1.311,0.776,0.971,1.781,0.766,0.48,1.452,1.694,0.983,1.196,1.625
52,5,1.764,1.672,1.363,2.062,1.485,1.407,1.116,2.137,1.338,0.619,0.441,1.919
52,6,1.914,2.229,0.871,0.036,0.918,1.682,1.769,2.103,1.405,1.391,1.782,0.221
52,7,1.756,0.307,0.97,1.362,1.259,1.638,1.15,1.521,0.441,1.052,0.986,1.289
52,8,1.64,0.772,1.399,0.467,1.384,1.343,0.646,1.814,0.922,0.895,1.127,0.63
52,9,0.999,1.369,1.642,1.343,2.095,1.801,1.82,1.941,0.361,0.901,2.401,1.807
52,10,1.301,2.337,1.639,0.78,1.073,0.824,0.0,1.267,1.416,0.0,2.46,1.687
52,11,1.142,0.594,1.178,2.031,1.046,2.048,1.155,1.529,0.912,1.328,0.969,1.464
52,12,0.857,1.409,1.587,0.884,0.375,1.572,1.798,1.111,1.73,1.402,1.329,2.016
52,13,0.893,1.618,1.667,0.7,0.915,1.761,0.96,1.737,2.477,0.436,1.204,1.093
52,14,1.679,2.068,1.119,0.671,1.246,1.154,1.132,1.313,1.696,1.738,1.114,0.522
52,15,10.848,6.235,2.608,4.76,1.644,3.076,7.737,6.228,4.088,0.296,3.392,4.26
52,16,10.65,5.264,0.641,4.678,2.107,2.677,5.968,5.27,4.541,1.352,3.285,1.448
52,17,12.252,6.095,1.751,4.677,1.492,3.517,6.428,4.379,4.048,0.265,2.323,2.315
52,18,13.26,6.131,0.788,2.732,1.036,2.585,5.518,5.159,2.9,1.585,2.413,3.832
52,19,12.576,5.878,1.039,3.782,1.502,2.072,5.468,5.035,4.961,0.392,2.983,3.56
52,20,12.284,5.314,1.85,5.19,1.898,2.924,6.875,3.729,6.321,1.816,3.698,3.33
52,21,12.894,5.92,1.253,4.941,1.831,3.19,8.042,4.853,3.455,2.006,2.506,2.507
52,22,10.481,3.859,1.846,4.259,0.852,3.295,8.379,4.501,4.185,1.921,3.874,3.573
52,23,12.433,7.095,1.097,5.043,1.008,2.907,8.343,4.486,5.069,0.963,3.109,2.671
52,24,12.745,6.85,1.151,3.399,1.545,2.865,5.345,4.089,4.971,2.394,2.946,5.18
52,25,11.578,7.032,1.459,3.569,0.653,2.884,6.248,4.749,3.283,1.024,2.191,3.685
52,26,9.312,5.814,0.548,3.936,1.169,3.973,5.893,5.715,2.689,0.432,2.616,1.476
52,27,10.674,7.103,2.074,4.143,1.492,1.792,7.12,6.053,2.942,0.0,3.131,2.891
52,28,10.915,5.712,0.864,4.283,1.921,2.247,7.294,5.284,4.552,1.346,1.374,3.672
52,29,9.462,6.393,1.483,5.229,0.719,3.73,8.182,4.37,2.474,1.545,2.386,3.869
52,30,11.907,4.607,1.203,4.103,1.128,4.179,8.433,4.665,5.024,1.534,2.836,4.278
52,31,12.306,5.82,1.195,4.327,0.798,2.767,7.879,6.037,5.347,0.777,2.683,3.817
52,32,12.166,5.599,1.355,3.434,0.781,3.855,6.392,5.407,3.686,2.317,1.786,2.397
52,33,11.039,4.387,2.622,2.809,2.285,2.53,7.732,4.998,4.889,0.716,3.461,3.884
52,34,10.097,5.967,1.415,3.664,0.842,2.056,8.134,6.47,4.724,2.138,3.226,3.378
52,35,10.422,6.406,1.756,4.399,1.428,2.215,6.139,4.945,3.51,0.472,4.286,2.269
52,36,1.228,1.248,1.684,1.486,0.93,1.071,1.017,0.482,1.792,1.324,2.229,1.727
52,37,8.224,2.251,0.011,0.186,0.516,5.524,6.713,0.991,5.639,0.391,7.073,1.544
52,38,10.883,1.785,1.67,1.82,1.68,4.876,6.184,1.394,6.037,0.272,7.504,1.261
52,39,10.019,1.226,1.486,1.933,1.251,5.421,5.714,2.406,6.631,1.464,6.715,1.16
52,40,8.405,1.311,0.924,1.444,1.091,4.145,4.944,0.356,5.702,1.349,7.669,1.208
52,41,9.535,0.527,1.225,1.024,0.282,5.58,5.169,0.617,6.503,0.165,7.88,0.478
52,42,7.328,1.755,1.143,0.222,1.453,4.158,5.828,1.36,6.482,1.848,8.985,1.642
52,43,7.219,1.17,0.738,1.672,1.042,5.49,5.103,1.481,7.943,1.478,8.812,1.493
52,44,10.069,0.388,0.799,1.281,1.999,4.847,6.041,2.069,7.016,0.948,9.587,0.611
52,45,8.505,1.095,0.642,1.706,1.013,5.65,5.902,2.188,5.686,1.055,9.723,1.644
52,46,9.034,0.62,1.398,1.424,0.805,6.18,3.282,1.154,7.472,1.576,7.44,0.625
52,47,8.781,2.047,0.623,1.85,1.636,5.975,6.219,1.892,7.619,1.637,8.421,1.22
52,48,9.488,0.695,0.354,0.0,0.902,4.587,5.816,1.652,6.101,1.923,7.047,2.082
52,49,1.11,1.309,0.765,1.584,1.096,1.911,2.014,1.348,0.991,0.973,1.574,0.935
52,50,2.01,2.049,0.497,0.824,1.146,1.059,0.504,1.554,1.888,2.299,2.157,1.591
53,1,0.713,1.983,2.046,1.592,0.666,0.835,2.203,1.345,0.324,1.852,1.049,1.243
53,2,1.089,2.125,1.122,1.906,1.332,0.216,1.057,0.96,1.834,1.199,1.607,1.154
53,3,1.344,1.687,1.081,0.544,1.876,1.018,1.892,1.371,0.965,0.544,1.525,1.505
53,4,1.112,0.212,0.845,1.755,0.672,1.45,1.821,0.566,1.177,1.436,1.242,1.147
53,5,1.618,1.45,0.041,1.944,1.253,2.088,1.311,1.037,1.655,1.695,0.497,0.071
53,6,1.681,0.505,0.528,0.913,0.559,2.124,1.355,0.59,1.614,1.055,1.606,1.101
53,7,1.19,0.772,1.891,0.991,0.142,0.794,1.695,1.002,1.642,1.899,0.671,1.168
53,8,1.383,0.828,1.111,1.053,2.102,1.405,1.946,0.644,0.99,1.262,1.391,1.141
53,9,0.325,1.391,1.227,1.482,1.249,0.805,2.125,1.198,1.773,0.256,1.14,1.262
53,10,0.965,1.341,1.374,1.846,0.477,1.495,1.369,1.17,1.55,1.05,1.102,0.58
53,11,1.073,1.82,0.626,1.578,1.308,1.201,1.129,1.784,0.368,0.612,0.484,1.438
53,12,1.875,0.607,2.188,1.386,1.222,1.901,1.725,0.947,1.769,1.159,0.964,1.719
53,13,0.519,1.331,0.6,1.405,0.708,1.431,1.995,1.936,0.987,0.711,0.665,0.134
53,14,1.714,1.8,2.399,1.14,0.654,0.4,1.856,1.374,1.118,1.43,0.532,0.277
53,15,12.703,5.198,0.479,4.555,0.775,2.781,6.612,4.879,2.865,1.013,2.019,2.64
53,16,9.825,6.119,0.794,3.547,1.406,3.221,8.489,5.891,5.142,0.832,3.169,3.181
53,17,11.217,5.995,1.074,4.403,1.909,1.594,5.96,6.177,4.87,0.746,3.086,5.113
53,18,12.345,6.678,0.594,4.441,0.917,3.498,7.904,5.636,6.287,0.865,2.792,2.822
53,19,12.246,4.553,2.403,4.587,2.125,3.045,6.657,4.198,4.265,1.045,1.727,2.479
53,20,13.855,4.715,1.632,5.298,0.149,2.333,6.927,5.587,3.835,1.688,3.383,3.112
53,21,12.361,4.189,1.999,3.808,0.971,2.749,5.808,5.277,4.424,0.85,3.669,2.838
53,22,11.492,6.618,1.011,4.51,1.782,2.981,6.392,4.644,4.821,0.333,2.685,2.128
53,23,11.883,6.643,1.401,5.901,0.736,3.177,6.905,4.917,3.733,1.063,2.064,3.719
53,24,9.59,4.839,1.195,4.159,0.917,2.983,6.093,5.726,3.861,1.147,3.638,2.938
53,25,11.098,7.3,1.815,4.325,1.421,2.723,6.807,6.192,4.394,0.679,3.167,4.003
53,26,11.266,6.705,1.252,5.597,1.437,2.464,7.144,5.393,4.607,0.895,2.697,4.077
53,27,11.192,5.613,1.539,4.056,1.731,3.571,6.834,5.377,5.003,1.431,4.106,2.791
53,28,9.23,7.584,2.071,4.253,0.322,2.728,6.687,5.403,4.657,1.048,3.14,4.175
53,29,9.848,5.324,0.958,2.877,1.525,2.681,8.361,4.848,3.406,2.314,2.849,3.429
53,30,12.784,5.989,1.497,5.904,1.911,1.521,6.811,3.59,4.461,1.675,2.379,2.384
53,31,10.563,4.813,0.647,4.895,0.748,2.724,6.281,5.914,4.039,0.824,2.671,4.692
53,32,12.144,4.577,0.935,3.789,0.947,3.336,7.028,7.131,4.479,1.527,1.573,2.118
53,33,10.148,5.828,0.701,3.818,1.172,3.33,7.426,5.393,4.437,1.116,2.801,3.822
53,34,10.12,6.256,1.158,5.175,1.761,3.529,7.006,6.067,4.588,0.115,3.078,4.305
53,35,11.821,5.25,1.972,4.353,1.195,2.394,7.285,4.87,3.446,1.149,2.122,3.679
53,36,1.106,1.093,1.156,1.495,1.742,1.0,0.819,1.555,0.983,1.959,0.273,0.177
53,37,8.488,1.82,1.057,1.702,0.341,4.937,5.628,1.059,8.071,0.402,8.398,2.066
53,38,9.423,0.992,1.897,1.572,1.162,4.975,5.427,1.344,8.779,1.629,8.971,0.976
53,39,7.818,0.795,1.993,0.935,1.634,4.256,4.851,1.823,7.423,1.776,8.713,0.11
53,40,9.831,1.813,0.58,1.964,1.633,6.143,6.037,0.838,8.436,0.548,6.35,1.28
53,41,7.541,1.007,1.583,0.653,1.597,5.844,4.668,1.144,6.313,1.808,8.666,1.168
53,42,9.774,1.524,1.405,0.665,1.485,3.973,5.61,0.65,5.384,0.736,9.692,1.531
53,43,8.882,1.639,1.106,0.726,1.877,5.399,3.948,1.904,6.823,0.923,9.333,1.388
53,44,9.597,1.068,0.513,1.139,2.379,6.054,4.473,0.926,7.702,1.23,7.609,2.016
53,45,8.857,0.756,0.47,0.243,1.616,5.003,4.883,1.48,8.01,1.525,7.008,2.48
53,46,7.438,0.85,2.113,1.1,1.351,4.747,6.106,0.516,7.045,0.62,8.978,0.904
53,47,9.806,2.066,0.36,0.948,1.079,4.883,5.692,1.592,5.777,1.794,10.977,1.556
53,48,7.743,0.944,1.443,1.899,1.273,5.003,5.044,1.473,5.108,1.676,6.181,0.471
53,49,1.887,1.184,1.487,0.309,1.795,1.324,0.937,0.771,1.193,1.702,1.495,1.278
